-14.16,-32,-3,-17.41680903473902
-14.16,-32,-2.988,-2.368218232490362
-14.16,-32,-2.976,-3.196047304215051
-14.16,-32,-2.964,-4.661840896528496
-14.16,-32,-2.952,-10.53067014620527
-14.16,-32,-2.94,-13.84125816368501
-14.16,-32,-2.928,-9.617267369607607
-14.16,-32,-2.916,-9.691053070839736
-14.16,-32,-2.904,-10.87907920787457
-14.16,-32,-2.892,-0.4966751723303512
-14.16,-32,-2.88,-7.07332302126669
-14.16,-32,-2.868,-5.974240609386526
-14.16,-32,-2.856,-3.848798580459959
-14.16,-32,-2.844,-0.9440258448001415
-14.16,-32,-2.832,-4.48182316742056
-14.16,-32,-2.82,-2.999494729043156
-14.16,-32,-2.808,-2.186088977330715
-14.16,-32,-2.796,-1.575079190570413
-14.16,-32,-2.784,-0.7844556351022548
-14.16,-32,-2.772,-0.3862255062962598
-14.16,-32,-2.76,0
-14.16,-32,-2.748,0.3815869210727029
-14.16,-32,-2.736,1.459291070738506
-14.16,-32,-2.724,2.908672116439923
-14.16,-32,-2.712,2.329465656215219
-14.16,-32,-2.7,4.859913965961154
-14.16,-32,-2.688,5.288716479436021
-14.16,-32,-2.676,4.780912048639419
-14.16,-32,-2.664,2.163088692328676
-14.16,-32,-2.652,4.110476460600091
-14.16,-32,-2.64,2.029206444602871
-14.16,-32,-2.628,9.886839788745567
-14.16,-32,-2.616,4.010979187776877
-14.16,-32,-2.604,12.20269550902192
-14.16,-32,-2.592,10.77902866728746
-14.16,-32,-2.58,4.581696592743107
-14.16,-32,-2.568,1.024093474194887
-14.16,-32,-2.556,13.2240778947141
-14.16,-32,-2.544,16.04698847502268
-14.16,-32,-2.532,16.04389111635718
-14.16,-32,-2.52,3.10554221789706
-14.16,-32,-2.508,17.88210058347454
-14.16,-32,-2.496,17.13786297518167
-14.16,-32,-2.484,9.741230600634715
-14.16,-32,-2.472,12.71632988268356
-14.16,-32,-2.46,21.6376391150848
-14.16,-32,-2.448,4.319501522663989
-14.16,-32,-2.436,22.23643115661719
-14.16,-32,-2.424,1.866934742704634
-14.16,-32,-2.412,15.40444850731863
-14.16,-32,-2.4,27.59595767114235
-14.16,-32,-2.388,0.6933831480237376
-14.16,-32,-2.376,16.80158085414537
-14.16,-32,-2.364,30.61205645918033
-14.16,-32,-2.352,13.99934500086905
-14.16,-32,-2.34,30.81851460637376
-14.16,-32,-2.328,6.360770520877743
-14.16,-32,-2.316,34.81079266895636
-14.16,-32,-2.304,4.639747801079086
-14.16,-32,-2.292,24.98056255977882
-14.16,-32,-2.28,11.76728554212608
-14.16,-32,-2.268,22.54036988900835
-14.16,-32,-2.256,26.52141301966446
-14.16,-32,-2.244,25.03596577200852
-14.16,-32,-2.232,42.96519044563625
-14.16,-32,-2.22,40.91531388862381
-14.16,-32,-2.208,8.379501838148892
-14.16,-32,-2.196,15.75888579170419
-14.16,-32,-2.184,25.95074464057169
-14.16,-32,-2.172,24.73803755116706
-14.16,-32,-2.16,13.30778588185024
-14.16,-32,-2.148,35.02740878794464
-14.16,-32,-2.136,38.51257893481381
-14.16,-32,-2.124,21.49818588822973
-14.16,-32,-2.112,41.0947127417562
-14.16,-32,-2.1,47.73418781234928
-14.16,-32,-2.088,39.24065546477606
-14.16,-32,-2.076,31.0868875748648
-14.16,-32,-2.064,16.88205299407114
-14.16,-32,-2.052,3.242593398690322
-14.16,-32,-2.04,31.07167784614767
-14.16,-32,-2.028,19.40742456585165
-14.16,-32,-2.016,53.7312133766624
-14.16,-32,-2.004,22.44045096281753
-14.16,-32,-1.992,12.69118273539127
-14.16,-32,-1.98,16.7376388333596
-14.16,-32,-1.968,40.17424466853321
-14.16,-32,-1.956,13.69035894991223
-14.16,-32,-1.944,63.39715581231911
-14.16,-32,-1.932,18.41826917011453
-14.16,-32,-1.92,30.26087888901789
-14.16,-32,-1.908,11.70533182373119
-14.16,-32,-1.896,9.519514646715978
-14.16,-32,-1.884,26.44093437891606
-14.16,-32,-1.872,49.5727445655404
-14.16,-32,-1.86,24.28631264633086
-14.16,-32,-1.848,23.94731275631743
-14.16,-32,-1.836,52.33966482046836
-14.16,-32,-1.824,50.83124125843459
-14.16,-32,-1.812,60.16411336736721
-14.16,-32,-1.8,50.95675602994313
-14.16,-30.12,-3,23.08727570716258
-14.16,-30.12,-2.988,71.39637549948796
-14.16,-30.12,-2.976,76.80980218338625
-14.16,-30.12,-2.964,43.66809534370162
-14.16,-30.12,-2.952,54.97697357886231
-14.16,-30.12,-2.94,76.00828958604275
-14.16,-30.12,-2.928,67.9812218121277
-14.16,-30.12,-2.916,4.406291958293014
-14.16,-30.12,-2.904,28.71787273016082
-14.16,-30.12,-2.892,54.91892396642724
-14.16,-30.12,-2.88,9.734861924673508
-14.16,-30.12,-2.868,50.998830130734
-14.16,-30.12,-2.856,90.44168103293376
-14.16,-30.12,-2.844,18.84121277568762
-14.16,-30.12,-2.832,32.5012020598241
-14.16,-30.12,-2.82,0.5759966724783012
-14.16,-30.12,-2.808,61.66263047483532
-14.16,-30.12,-2.796,49.91267036183168
-14.16,-30.12,-2.784,15.28012128864687
-14.16,-30.12,-2.772,79.05925274346433
-14.16,-30.12,-2.76,97.16057176592415
-14.16,-30.12,-2.748,17.32646347333924
-14.16,-30.12,-2.736,17.05755672073991
-14.16,-30.12,-2.724,41.80568023799601
-14.16,-30.12,-2.712,35.51303432490582
-14.16,-30.12,-2.7,88.75212167651948
-14.16,-30.12,-2.688,13.5945948516753
-14.16,-30.12,-2.676,67.39930280705822
-14.16,-30.12,-2.664,15.93806099236174
-14.16,-30.12,-2.652,39.91833409649678
-14.16,-30.12,-2.64,0.4104371576563638
-14.16,-30.12,-2.628,53.93264344901377
-14.16,-30.12,-2.616,12.87842595700083
-14.16,-30.12,-2.604,79.15412915009746
-14.16,-30.12,-2.592,86.26884802699982
-14.16,-30.12,-2.58,88.10584595634509
-14.16,-30.12,-2.568,25.99583868909251
-14.16,-30.12,-2.556,71.95034538049187
-14.16,-30.12,-2.544,109.6940165469226
-14.16,-30.12,-2.532,96.69729062448039
-14.16,-30.12,-2.52,90.43279394084078
-14.16,-30.12,-2.508,38.11347292419543
-14.16,-30.12,-2.496,0.2254691017127525
-14.16,-30.12,-2.484,21.97133728641617
-14.16,-30.12,-2.472,67.24688045039741
-14.16,-30.12,-2.46,98.21372948524551
-14.16,-30.12,-2.448,68.07100091760897
-14.16,-30.12,-2.436,12.90093506032475
-14.16,-30.12,-2.424,18.497693492558
-14.16,-30.12,-2.412,117.5495444372656
-14.16,-30.12,-2.4,15.74316184545534
-14.16,-30.12,-2.388,17.39458112380338
-14.16,-30.12,-2.376,88.53902731417612
-14.16,-30.12,-2.364,1.174715760800862
-14.16,-30.12,-2.352,33.72283258784039
-14.16,-30.12,-2.34,26.0249812374407
-14.16,-30.12,-2.328,80.46375245979617
-14.16,-30.12,-2.316,22.20900607161876
-14.16,-30.12,-2.304,136.0028416080575
-14.16,-30.12,-2.292,118.9593950338175
-14.16,-30.12,-2.28,30.05244737313632
-14.16,-30.12,-2.268,21.32507164178572
-14.16,-30.12,-2.256,49.00427707505576
-14.16,-30.12,-2.244,17.69071754166929
-14.16,-30.12,-2.232,48.25644651410919
-14.16,-30.12,-2.22,116.843430598525
-14.16,-30.12,-2.208,144.2370401034102
-14.16,-30.12,-2.196,111.5467529988568
-14.16,-30.12,-2.184,90.76251246973844
-14.16,-30.12,-2.172,46.17076733081635
-14.16,-30.12,-2.16,110.9720265791051
-14.16,-30.12,-2.148,29.54645002816383
-14.16,-30.12,-2.136,50.94590599328445
-14.16,-30.12,-2.124,19.77546294819275
-14.16,-30.12,-2.112,71.12854608237545
-14.16,-30.12,-2.1,148.3389938527813
-14.16,-30.12,-2.088,148.1901910594311
-14.16,-30.12,-2.076,67.65443744787977
-14.16,-30.12,-2.064,146.0484312377139
-14.16,-30.12,-2.052,11.47385028133333
-14.16,-30.12,-2.04,146.2110586999049
-14.16,-30.12,-2.028,122.832888874333
-14.16,-30.12,-2.016,18.64905654318537
-14.16,-30.12,-2.004,83.22928987553288
-14.16,-30.12,-1.992,85.46897907607921
-14.16,-30.12,-1.98,152.8826017564371
-14.16,-30.12,-1.968,95.82711557965182
-14.16,-30.12,-1.956,37.53420792631778
-14.16,-30.12,-1.944,146.0630814609461
-14.16,-30.12,-1.932,148.7160363818898
-14.16,-30.12,-1.92,1.095165112855131
-14.16,-30.12,-1.908,168.7218122690784
-14.16,-30.12,-1.896,169.6034114896416
-14.16,-30.12,-1.884,142.9038154293262
-14.16,-30.12,-1.872,99.07998675377492
-14.16,-30.12,-1.86,57.58599359774903
-14.16,-30.12,-1.848,121.5038122575842
-14.16,-30.12,-1.836,158.3229571637729
-14.16,-30.12,-1.824,155.2260779099045
-14.16,-30.12,-1.812,116.920892733856
-14.16,-30.12,-1.8,53.4324851163752
-14.16,-28.24,-3,137.6492493077075
-14.16,-28.24,-2.988,7.927830765017243
-14.16,-28.24,-2.976,137.2944108855865
-14.16,-28.24,-2.964,167.3684960644205
-14.16,-28.24,-2.952,137.4511717925333
-14.16,-28.24,-2.94,95.47423095344332
-14.16,-28.24,-2.928,20.09338886794013
-14.16,-28.24,-2.916,141.6142434198279
-14.16,-28.24,-2.904,24.91742301519891
-14.16,-28.24,-2.892,63.33784840458828
-14.16,-28.24,-2.88,177.8147736523777
-14.16,-28.24,-2.868,159.710806317032
-14.16,-28.24,-2.856,121.2676278342628
-14.16,-28.24,-2.844,106.1772477728524
-14.16,-28.24,-2.832,109.2935672720152
-14.16,-28.24,-2.82,126.5098613813824
-14.16,-28.24,-2.808,10.06164948104744
-14.16,-28.24,-2.796,139.5648584637685
-14.16,-28.24,-2.784,116.8011581963257
-14.16,-28.24,-2.772,33.97199987465221
-14.16,-28.24,-2.76,45.50008425680489
-14.16,-28.24,-2.748,16.91492783733641
-14.16,-28.24,-2.736,154.3020315833606
-14.16,-28.24,-2.724,23.59712705640861
-14.16,-28.24,-2.712,69.42496135337393
-14.16,-28.24,-2.7,184.7504061489184
-14.16,-28.24,-2.688,144.7529177418627
-14.16,-28.24,-2.676,172.5650849320352
-14.16,-28.24,-2.664,14.0965877188382
-14.16,-28.24,-2.652,33.65962066270203
-14.16,-28.24,-2.64,10.94474704408451
-14.16,-28.24,-2.628,180.5766087586509
-14.16,-28.24,-2.616,76.31227511555933
-14.16,-28.24,-2.604,9.013823016914792
-14.16,-28.24,-2.592,129.2345061280475
-14.16,-28.24,-2.58,13.2249564357919
-14.16,-28.24,-2.568,189.3463193460984
-14.16,-28.24,-2.556,34.99160572430032
-14.16,-28.24,-2.544,15.04982065891715
-14.16,-28.24,-2.532,218.9538381653673
-14.16,-28.24,-2.52,78.90829157170168
-14.16,-28.24,-2.508,114.1705869568328
-14.16,-28.24,-2.496,131.5571504692363
-14.16,-28.24,-2.484,217.0370043206028
-14.16,-28.24,-2.472,179.9323139265512
-14.16,-28.24,-2.46,33.18273297382791
-14.16,-28.24,-2.448,65.00159853218717
-14.16,-28.24,-2.436,79.40928031855236
-14.16,-28.24,-2.424,207.6299929446859
-14.16,-28.24,-2.412,7.610852514510025
-14.16,-28.24,-2.4,192.4554641265071
-14.16,-28.24,-2.388,135.8487190760938
-14.16,-28.24,-2.376,42.27355932747418
-14.16,-28.24,-2.364,29.59145496886755
-14.16,-28.24,-2.352,143.2124453614315
-14.16,-28.24,-2.34,134.559961415194
-14.16,-28.24,-2.328,131.3658964513401
-14.16,-28.24,-2.316,229.7357370848015
-14.16,-28.24,-2.304,104.2238520991106
-14.16,-28.24,-2.292,153.7575080873148
-14.16,-28.24,-2.28,170.9093446054195
-14.16,-28.24,-2.268,59.76439133471941
-14.16,-28.24,-2.256,85.35014949643856
-14.16,-28.24,-2.244,215.2370199637245
-14.16,-28.24,-2.232,219.3062569356646
-14.16,-28.24,-2.22,48.09486659568416
-14.16,-28.24,-2.208,141.0485289951775
-14.16,-28.24,-2.196,119.1512204046098
-14.16,-28.24,-2.184,15.9635459709866
-14.16,-28.24,-2.172,157.4530103727799
-14.16,-28.24,-2.16,216.0963031050195
-14.16,-28.24,-2.148,34.2840743466088
-14.16,-28.24,-2.136,205.425852714423
-14.16,-28.24,-2.124,189.588470149501
-14.16,-28.24,-2.112,238.5392688460222
-14.16,-28.24,-2.1,181.8214721356915
-14.16,-28.24,-2.088,231.2417943797627
-14.16,-28.24,-2.076,48.06014280742693
-14.16,-28.24,-2.064,5.677602222406862
-14.16,-28.24,-2.052,55.05742384685619
-14.16,-28.24,-2.04,109.035917696568
-14.16,-28.24,-2.028,247.9449772106997
-14.16,-28.24,-2.016,180.6158076841647
-14.16,-28.24,-2.004,43.44930982162867
-14.16,-28.24,-1.992,227.4939330849008
-14.16,-28.24,-1.98,93.31216088271567
-14.16,-28.24,-1.968,121.1611606262159
-14.16,-28.24,-1.956,140.8450412966583
-14.16,-28.24,-1.944,143.2915956652517
-14.16,-28.24,-1.932,208.3651487019487
-14.16,-28.24,-1.92,99.92757180887773
-14.16,-28.24,-1.908,98.31696035702369
-14.16,-28.24,-1.896,81.96173464314927
-14.16,-28.24,-1.884,101.8298312063645
-14.16,-28.24,-1.872,53.24299553884585
-14.16,-28.24,-1.86,43.65756554869673
-14.16,-28.24,-1.848,204.6889916452943
-14.16,-28.24,-1.836,79.89516017459145
-14.16,-28.24,-1.824,270.857075081654
-14.16,-28.24,-1.812,44.07505077374466
-14.16,-28.24,-1.8,33.17174679341289
-14.16,-26.36,-3,122.8497496299505
-14.16,-26.36,-2.988,77.59574752388596
-14.16,-26.36,-2.976,178.099415930007
-14.16,-26.36,-2.964,281.8876462280558
-14.16,-26.36,-2.952,59.18044441839908
-14.16,-26.36,-2.94,36.93938134575719
-14.16,-26.36,-2.928,143.6138141248667
-14.16,-26.36,-2.916,169.1106339317274
-14.16,-26.36,-2.904,169.7590796482322
-14.16,-26.36,-2.892,134.8233247136081
-14.16,-26.36,-2.88,224.9575979399393
-14.16,-26.36,-2.868,87.30442271756516
-14.16,-26.36,-2.856,147.7731072176856
-14.16,-26.36,-2.844,26.35017970648548
-14.16,-26.36,-2.832,112.3042475753974
-14.16,-26.36,-2.82,41.5643966992639
-14.16,-26.36,-2.808,274.539595542718
-14.16,-26.36,-2.796,131.0135059241651
-14.16,-26.36,-2.784,269.9937430366458
-14.16,-26.36,-2.772,64.70403491104337
-14.16,-26.36,-2.76,30.73767293080238
-14.16,-26.36,-2.748,28.88330187850484
-14.16,-26.36,-2.736,239.5981064060166
-14.16,-26.36,-2.724,291.4960423773319
-14.16,-26.36,-2.712,305.272187558716
-14.16,-26.36,-2.7,170.1843304102444
-14.16,-26.36,-2.688,56.82737916576399
-14.16,-26.36,-2.676,240.6425586483038
-14.16,-26.36,-2.664,49.9010788916959
-14.16,-26.36,-2.652,248.1598919313153
-14.16,-26.36,-2.64,11.4516426748699
-14.16,-26.36,-2.628,230.6845959765704
-14.16,-26.36,-2.616,20.39080870038836
-14.16,-26.36,-2.604,78.96719744521755
-14.16,-26.36,-2.592,143.6729466006727
-14.16,-26.36,-2.58,257.5854287569845
-14.16,-26.36,-2.568,161.4777072430997
-14.16,-26.36,-2.556,196.8231779513444
-14.16,-26.36,-2.544,40.19727655223109
-14.16,-26.36,-2.532,206.8982419298863
-14.16,-26.36,-2.52,103.4655004964761
-14.16,-26.36,-2.508,31.72218553170379
-14.16,-26.36,-2.496,282.4054581917093
-14.16,-26.36,-2.484,16.07733089032878
-14.16,-26.36,-2.472,44.65004899618568
-14.16,-26.36,-2.46,253.1853700427291
-14.16,-26.36,-2.448,13.92803238335251
-14.16,-26.36,-2.436,232.4456479082708
-14.16,-26.36,-2.424,125.4295174545194
-14.16,-26.36,-2.412,163.9693382951682
-14.16,-26.36,-2.4,183.6893809176626
-14.16,-26.36,-2.388,291.4010035752378
-14.16,-26.36,-2.376,258.4075528074811
-14.16,-26.36,-2.364,196.2177252488901
-14.16,-26.36,-2.352,120.0986727890305
-14.16,-26.36,-2.34,275.0219616065669
-14.16,-26.36,-2.328,147.5910398478451
-14.16,-26.36,-2.316,58.99623621559972
-14.16,-26.36,-2.304,155.7100517746007
-14.16,-26.36,-2.292,257.3516396383657
-14.16,-26.36,-2.28,260.7102649022133
-14.16,-26.36,-2.268,88.0185103942632
-14.16,-26.36,-2.256,223.1080006213517
-14.16,-26.36,-2.244,272.7432620346679
-14.16,-26.36,-2.232,249.4215858184549
-14.16,-26.36,-2.22,92.66676959145498
-14.16,-26.36,-2.208,212.9829609126469
-14.16,-26.36,-2.196,334.0824706982791
-14.16,-26.36,-2.184,311.3688740386315
-14.16,-26.36,-2.172,69.18016343613189
-14.16,-26.36,-2.16,324.2754471758852
-14.16,-26.36,-2.148,182.1567670055552
-14.16,-26.36,-2.136,89.62805738326709
-14.16,-26.36,-2.124,237.4619010840424
-14.16,-26.36,-2.112,33.59479172912296
-14.16,-26.36,-2.1,259.9266252745993
-14.16,-26.36,-2.088,135.581593544343
-14.16,-26.36,-2.076,23.28016713489801
-14.16,-26.36,-2.064,149.3506817332002
-14.16,-26.36,-2.052,99.31134250218633
-14.16,-26.36,-2.04,201.8388302848775
-14.16,-26.36,-2.028,315.0936220940743
-14.16,-26.36,-2.016,327.1112504443404
-14.16,-26.36,-2.004,202.8061815930176
-14.16,-26.36,-1.992,67.34277323000705
-14.16,-26.36,-1.98,88.42225093263677
-14.16,-26.36,-1.968,224.6842003892318
-14.16,-26.36,-1.956,361.9696455410399
-14.16,-26.36,-1.944,118.2723506381948
-14.16,-26.36,-1.932,343.8453899148966
-14.16,-26.36,-1.92,108.6864083804196
-14.16,-26.36,-1.908,67.57856506353282
-14.16,-26.36,-1.896,317.508309768903
-14.16,-26.36,-1.884,328.2077073552318
-14.16,-26.36,-1.872,263.820215569846
-14.16,-26.36,-1.86,56.80417391889944
-14.16,-26.36,-1.848,90.33578645460295
-14.16,-26.36,-1.836,117.4765360144517
-14.16,-26.36,-1.824,129.9596567255528
-14.16,-26.36,-1.812,22.30875148927421
-14.16,-26.36,-1.8,153.4604130658024
-14.16,-24.48,-3,169.1491959681233
-14.16,-24.48,-2.988,253.9255703120935
-14.16,-24.48,-2.976,240.1096442826467
-14.16,-24.48,-2.964,19.94023501737513
-14.16,-24.48,-2.952,163.9292431365681
-14.16,-24.48,-2.94,89.33806318590459
-14.16,-24.48,-2.928,146.734398163458
-14.16,-24.48,-2.916,207.1504296471305
-14.16,-24.48,-2.904,143.5047127176932
-14.16,-24.48,-2.892,222.177445892387
-14.16,-24.48,-2.88,48.07419004117575
-14.16,-24.48,-2.868,159.7160206253119
-14.16,-24.48,-2.856,193.0080198339964
-14.16,-24.48,-2.844,255.6573378908806
-14.16,-24.48,-2.832,81.8401399062454
-14.16,-24.48,-2.82,179.2632433681143
-14.16,-24.48,-2.808,119.6201019147138
-14.16,-24.48,-2.796,112.3033406439754
-14.16,-24.48,-2.784,390.513859106115
-14.16,-24.48,-2.772,299.1644689329701
-14.16,-24.48,-2.76,314.2295581079333
-14.16,-24.48,-2.748,6.452002179916748
-14.16,-24.48,-2.736,128.0209229940916
-14.16,-24.48,-2.724,149.4394785550627
-14.16,-24.48,-2.712,92.01237877818039
-14.16,-24.48,-2.7,218.7093597546851
-14.16,-24.48,-2.688,139.9452387257846
-14.16,-24.48,-2.676,380.6900392608985
-14.16,-24.48,-2.664,242.2082711979029
-14.16,-24.48,-2.652,189.0716624445201
-14.16,-24.48,-2.64,270.5770570744205
-14.16,-24.48,-2.628,168.8842945116387
-14.16,-24.48,-2.616,296.7026333731975
-14.16,-24.48,-2.604,394.8994931660102
-14.16,-24.48,-2.592,215.3770821284385
-14.16,-24.48,-2.58,401.3280593014826
-14.16,-24.48,-2.568,300.6744303609771
-14.16,-24.48,-2.556,337.8369583142914
-14.16,-24.48,-2.544,178.3277151423831
-14.16,-24.48,-2.532,328.3561479586096
-14.16,-24.48,-2.52,37.18215209317219
-14.16,-24.48,-2.508,157.8769956099854
-14.16,-24.48,-2.496,159.3463854093773
-14.16,-24.48,-2.484,47.55147809707038
-14.16,-24.48,-2.472,326.3829640144684
-14.16,-24.48,-2.46,68.47752157810909
-14.16,-24.48,-2.448,254.0933766877517
-14.16,-24.48,-2.436,158.8635142158875
-14.16,-24.48,-2.424,385.443635485921
-14.16,-24.48,-2.412,168.5699223313405
-14.16,-24.48,-2.4,389.2394961879322
-14.16,-24.48,-2.388,271.5729819091537
-14.16,-24.48,-2.376,378.5576102110703
-14.16,-24.48,-2.364,285.4031479561685
-14.16,-24.48,-2.352,86.72529084250081
-14.16,-24.48,-2.34,291.1780245564965
-14.16,-24.48,-2.328,266.0287296289557
-14.16,-24.48,-2.316,411.3155046602818
-14.16,-24.48,-2.304,58.32529557923118
-14.16,-24.48,-2.292,225.8763470721098
-14.16,-24.48,-2.28,8.516882975690569
-14.16,-24.48,-2.268,35.15936506290895
-14.16,-24.48,-2.256,92.47769606333453
-14.16,-24.48,-2.244,25.96070250396957
-14.16,-24.48,-2.232,194.3096922783477
-14.16,-24.48,-2.22,446.7533168751823
-14.16,-24.48,-2.208,176.5038184030122
-14.16,-24.48,-2.196,321.1096468674577
-14.16,-24.48,-2.184,147.0357074662565
-14.16,-24.48,-2.172,292.0186997683989
-14.16,-24.48,-2.16,79.15504096634177
-14.16,-24.48,-2.148,166.4130037468705
-14.16,-24.48,-2.136,105.4787391787046
-14.16,-24.48,-2.124,412.0525205378873
-14.16,-24.48,-2.112,243.9167052140126
-14.16,-24.48,-2.1,156.4513260573537
-14.16,-24.48,-2.088,78.18557050657415
-14.16,-24.48,-2.076,264.4507638905261
-14.16,-24.48,-2.064,194.2695513906735
-14.16,-24.48,-2.052,281.4139449740445
-14.16,-24.48,-2.04,50.2175814173827
-14.16,-24.48,-2.028,343.8063747418466
-14.16,-24.48,-2.016,1.303523751116414
-14.16,-24.48,-2.004,8.795915164596202
-14.16,-24.48,-1.992,73.84459477748076
-14.16,-24.48,-1.98,48.559525057783
-14.16,-24.48,-1.968,183.3067228809862
-14.16,-24.48,-1.956,153.787580109912
-14.16,-24.48,-1.944,79.06599025734225
-14.16,-24.48,-1.932,22.18873047700644
-14.16,-24.48,-1.92,454.050078532488
-14.16,-24.48,-1.908,263.2656864317617
-14.16,-24.48,-1.896,466.9805319259215
-14.16,-24.48,-1.884,313.6434288264019
-14.16,-24.48,-1.872,185.9995884027201
-14.16,-24.48,-1.86,231.4864604516758
-14.16,-24.48,-1.848,51.87867053389576
-14.16,-24.48,-1.836,450.523243619522
-14.16,-24.48,-1.824,365.0908332639815
-14.16,-24.48,-1.812,125.7967438408802
-14.16,-24.48,-1.8,292.2190192043413
-14.16,-22.6,-3,101.5561309190093
-14.16,-22.6,-2.988,186.8261946534882
-14.16,-22.6,-2.976,88.30808181766979
-14.16,-22.6,-2.964,100.3157771838325
-14.16,-22.6,-2.952,181.6050096795359
-14.16,-22.6,-2.94,101.4628000797592
-14.16,-22.6,-2.928,465.6081282214686
-14.16,-22.6,-2.916,451.2965495229713
-14.16,-22.6,-2.904,340.0700424275769
-14.16,-22.6,-2.892,142.9419194218596
-14.16,-22.6,-2.88,52.17852338607428
-14.16,-22.6,-2.868,145.1715340005948
-14.16,-22.6,-2.856,479.6706011232112
-14.16,-22.6,-2.844,425.2520100410537
-14.16,-22.6,-2.832,447.2831531172046
-14.16,-22.6,-2.82,362.5496819604103
-14.16,-22.6,-2.808,384.1085880088118
-14.16,-22.6,-2.796,273.3666359813344
-14.16,-22.6,-2.784,153.1107570441473
-14.16,-22.6,-2.772,444.4920856623244
-14.16,-22.6,-2.76,19.36638014168033
-14.16,-22.6,-2.748,131.6831022582788
-14.16,-22.6,-2.736,252.1742724747758
-14.16,-22.6,-2.724,322.7783561218349
-14.16,-22.6,-2.712,419.2771106659537
-14.16,-22.6,-2.7,111.6792157543556
-14.16,-22.6,-2.688,275.0740504783797
-14.16,-22.6,-2.676,47.24928414229324
-14.16,-22.6,-2.664,152.1271337826121
-14.16,-22.6,-2.652,146.4137587909364
-14.16,-22.6,-2.64,28.30854414991986
-14.16,-22.6,-2.628,13.40374660842371
-14.16,-22.6,-2.616,15.98097596874173
-14.16,-22.6,-2.604,248.60670512379
-14.16,-22.6,-2.592,470.4328278667271
-14.16,-22.6,-2.58,424.2876579275731
-14.16,-22.6,-2.568,504.9933403917732
-14.16,-22.6,-2.556,51.87992300178869
-14.16,-22.6,-2.544,140.7514036701326
-14.16,-22.6,-2.532,382.5295386461979
-14.16,-22.6,-2.52,322.9805412459248
